battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range,px_area,screen_area,build_score
1749,1,0.5,1,7,1,49,0.8,178,1,8,2195,4,1,0,1,2,364250,20,222.5
1588,1,2.5,0,12,1,4,0.3,148,5,20,2506,11,1,0,0,2,120012,15,493.33333333333337
1600,0,0.5,0,1,1,16,0.3,94,4,16,2073,4,1,1,0,2,2248650,45,313.33333333333337
1522,0,2.2,0,4,0,21,0.7,162,6,11,3767,16,0,0,1,3,903968,135,231.42857142857144
1279,1,2.5,0,5,1,7,0.5,105,6,6,1150,7,1,0,0,1,914480,14,210.0
719,0,2.9,0,7,0,6,0.7,102,6,8,841,2,1,0,0,0,462105,9,145.71428571428572
544,1,0.5,1,2,1,7,0.2,129,5,15,1675,17,1,1,0,0,138470,52,645.0
1007,1,2.9,1,5,1,21,0.8,185,8,12,1301,12,1,1,0,0,398049,48,231.25
590,1,1.2,1,0,0,32,0.4,141,6,1,1817,6,0,1,0,0,115543,60,352.5
1788,0,0.5,0,0,1,6,0.2,141,6,16,2321,20,1,1,0,2,152278,35,705.0
748,0,1.4,0,0,0,25,1.0,110,7,14,1974,13,0,1,1,1,62392,85,110.0
757,1,0.9,1,4,0,64,0.5,157,7,5,3433,10,1,1,0,2,93366,30,314.0
1561,1,1.6,1,1,1,27,0.8,174,3,10,1205,3,1,1,0,1,578588,84,217.5
1327,0,2.8,0,10,0,23,0.5,89,7,16,872,4,1,1,1,0,758961,35,178.0
797,1,1.5,1,4,0,18,0.6,81,8,20,2052,14,1,1,1,1,1301808,27,135.0
727,1,2.5,1,0,1,64,0.2,193,1,9,3654,16,1,1,0,3,472104,9,965.0
686,1,2.7,1,0,0,36,0.1,194,4,1,1503,13,0,0,0,0,47680,60,1940.0
1515,1,2.1,1,4,1,24,0.9,176,5,6,3104,20,1,0,0,3,931509,30,195.55555555555554
555,1,0.5,1,2,0,17,0.2,163,5,12,343,3,0,1,1,0,965560,266,815.0
1589,0,0.6,0,0,0,5,0.8,112,5,2,3430,19,1,1,1,3,1084072,35,140.0
1976,1,2.6,1,6,0,45,1.0,136,4,19,2470,3,0,0,0,3,1260316,11,136.0
1884,0,1.0,1,3,0,24,0.5,149,6,4,1396,9,1,1,1,1,1377072,120,298.0
1063,0,2.0,0,0,0,27,0.2,86,6,7,2668,19,0,0,0,2,116982,60,430.0
672,1,0.6,1,13,0,61,0.1,194,5,20,1457,20,1,0,1,0,815948,140,1940.0
635,1,0.5,0,9,0,16,1.0,110,7,17,2452,8,1,0,0,2,778101,323,110.0
1906,1,1.9,1,3,0,55,0.2,113,3,4,1871,4,1,0,1,1,1887,65,565.0
1753,0,0.7,0,4,0,40,0.6,191,4,11,1112,15,1,1,1,1,3275916,16,318.33333333333337
659,0,1.4,1,2,1,3,0.1,85,8,6,967,14,1,0,1,0,124830,10,850.0
1583,0,1.2,1,0,0,14,0.2,148,2,4,2498,8,0,0,1,2,1959083,78,740.0
1783,0,2.9,1,2,0,42,0.7,104,6,8,387,3,0,1,0,1,2139299,70,148.57142857142858
1667,0,1.0,1,0,1,21,0.9,138,2,0,635,15,1,0,0,0,1690556,119,153.33333333333334
640,0,1.3,1,5,1,6,0.6,143,8,20,2711,8,1,1,0,2,1320528,105,238.33333333333334
1913,1,1.8,0,0,0,29,0.6,111,5,4,2023,8,1,1,0,2,500850,221,185.0
538,0,1.1,1,0,1,25,0.3,163,7,7,2215,17,1,1,1,1,244335,27,543.3333333333334
1191,0,0.8,0,6,1,46,0.8,89,6,9,824,7,1,0,0,0,33894,342,111.25
816,0,3.0,1,2,0,9,0.1,117,1,3,3851,14,1,0,1,3,1974596,30,1170.0
915,1,0.5,1,9,1,33,0.3,199,2,16,2156,13,1,1,0,1,495958,21,663.3333333333334
1157,1,0.8,0,7,0,27,0.1,88,8,8,2885,2,1,0,1,3,3045812,32,880.0
1201,1,0.5,0,2,0,10,1.0,99,7,7,495,14,1,1,1,0,170748,90,99.0
1379,0,1.1,1,1,1,18,0.2,129,2,16,2358,15,1,1,0,2,741630,50,645.0
1483,1,2.2,0,3,1,53,0.7,169,5,11,1744,10,1,0,0,1,189441,18,241.42857142857144
1614,0,1.2,0,1,1,9,0.1,161,3,2,1832,11,1,0,0,1,210887,120,1610.0
930,1,1.0,1,4,1,4,0.9,144,8,10,2016,16,1,1,1,1,1310913,130,160.0
1454,0,2.6,0,8,0,6,0.4,199,3,20,1300,2,0,0,1,1,710564,60,497.5
1784,0,1.6,0,4,0,41,0.4,164,6,20,2313,11,0,1,0,2,876570,14,410.0
1262,0,1.8,1,12,0,34,0.1,149,5,16,3248,4,0,1,1,2,164351,39,1490.0
797,0,2.2,1,0,0,37,0.9,144,7,2,2216,6,1,0,0,1,240402,45,160.0
1829,1,2.1,0,8,0,59,0.1,91,5,15,3142,5,1,1,1,3,2795983,96,910.0
1139,1,0.9,1,6,1,58,0.5,161,2,11,1850,8,1,0,0,1,741258,36,322.0
618,1,1.0,0,9,1,13,0.1,80,4,15,1424,7,1,1,0,0,427884,180,800.0
1547,1,2.9,0,2,0,57,0.4,114,1,3,1620,19,0,1,1,1,332079,18,285.0
586,0,2.8,0,2,0,15,0.2,83,3,11,2592,3,0,0,0,1,205814,96,415.0
1617,1,2.4,0,8,1,36,0.8,85,1,9,296,7,1,0,0,0,1059518,15,106.25
1882,0,2.0,0,11,1,44,0.8,113,8,19,3579,20,1,1,0,3,2972,152,141.25
674,1,2.9,1,1,0,21,0.2,198,3,4,1180,4,1,1,1,0,1041984,18,990.0
1467,1,0.5,0,0,0,18,0.6,122,5,0,3962,5,1,1,1,3,975912,165,203.33333333333334
858,0,2.2,0,1,0,50,0.1,84,1,2,3978,3,1,1,0,3,747648,272,840.0
794,1,0.5,1,0,1,2,0.8,106,6,14,668,19,1,1,0,0,2309580,52,132.5
1965,1,2.6,1,0,0,39,0.2,187,4,3,2032,16,1,1,1,2,1797975,110,935.0
1911,0,0.9,1,1,1,36,0.7,108,8,3,3057,5,1,1,0,3,1416576,9,154.2857142857143
1512,0,0.9,0,4,1,46,0.1,145,5,5,869,19,1,1,1,0,225120,180,1450.0
510,1,2.0,1,5,1,45,0.9,168,6,16,3919,2,1,1,1,3,364182,76,186.66666666666666
